subject,RT,retinalslip,contrast,eccentricity
8,3.824,0.892103376103447,1,4
8,3.823,0.949943045543121,1,4
8,5.368,1.03565219250942,1,4
8,3.922,0.890972222203062,1,4
8,3.72,0.856430133652424,1,4
8,3.323,0.68329236609242,1,4
8,3.441,0.769184652261636,1,4
9,6.732,1.82734392897197,1,4
9,9.325,1.76376504607737,1,4
9,9.126,1.81549043217291,1,4
9,7.572,1.80191825746679,1,4
9,10.653,1.75377674883814,1,4
9,7.15,1.78233756791682,1,4
9,6.054,1.90260766019614,1,4
9,6.953,1.84230007622247,1,4
9,7.237,1.8178520676864,1,4
9,7.902,1.81368326760606,1,4
9,7.472,1.90897927470921,1,4
9,6.52,2.2199446773108,1,4
9,8.231,2.26008518641312,1,4
9,7.418,1.94189513946469,1,4
9,5.101,1.85871431577281,1,4
9,6.084,1.64703209704745,1,4
9,6.034,1.93183471886264,1,4
9,4.719,2.23629481602983,1,4
9,5.253,1.88362396099892,1,4
9,8.433,1.62972129088293,1,4
9,4.136,1.57626454026761,1,4
9,4.556,1.91876619907726,1,4
9,3.993,1.95874049489137,1,4
9,4.138,2.00013399647403,1,4
9,3.057,2.08358329566467,1,4
9,7.832,2.1610719306274,1,4
9,9.635,2.0074874302846,1,4
9,9.898,2.36770829052803,1,4
9,4.925,1.88596677687081,1,4
9,3.075,1.96304541905597,1,4
9,4.786,2.11272432077886,1,4
9,4.537,1.73209889916703,1,4
9,4.801,2.13308992355753,1,4
9,5.407,1.84118295039662,1,4
9,5.488,1.85030514093409,1,4
9,4.338,1.82528784578888,1,4
9,5.419,1.72196966583857,1,4
9,5.39,1.77164186773776,1,4
9,4.405,1.6304900273409,1,4
9,3.47,1.98688807596758,1,4
10,17.347,2.12517823473818,1,4
10,10.847,2.22126809058595,1,4
10,13.329,2.22540031876709,1,4
10,13.018,2.05935733908315,1,4
10,9.45,2.29420032252812,1,4
10,15.081,2.24335508953236,1,4
10,12.233,2.28453718404019,1,4
10,12.88,2.20528304168537,1,4
10,8.617,2.16677216520456,1,4
10,14.168,2.07884440694593,1,4
10,17.68,1.91800756186156,1,4
10,17.98,2.0696812220005,1,4
10,11.581,2.0962614602847,1,4
10,15.785,2.01653242884228,1,4
10,18.68,2.22439087445427,1,4
10,13.381,2.2653638048252,1,4
10,16.481,2.02526661613426,1,4
10,6.403,2.36704081581376,1,4
10,10.318,2.22745861512866,1,4
10,19.618,2.08906470925025,1,4
10,19.963,2.03018045766904,1,4
10,13.533,1.99268454808314,1,4
10,16.151,1.93946688090881,1,4
10,13.336,2.08429031047339,1,4
10,14.169,1.96493034105203,1,4
10,7.734,2.21116373284517,1,4
10,8.87,2.14228110731273,1,4
10,9.453,2.17310529590716,1,4
10,15.064,1.97554011611171,1,4
10,14.597,2.01320481757356,1,4
10,7.703,2.10060554620291,1,4
10,14.164,2.00418650877284,1,4
10,9.721,2.06678418162493,1,4
10,13.334,1.98614989117139,1,4
10,11.631,2.03594349457646,1,4
10,6.056,1.98673750948238,1,4
11,9.343,2.44205027432358,1,4
11,8.778,2.2848346580121,1,4
11,5.357,2.49004665970393,1,4
11,4.591,2.11893732674749,1,4
11,7.663,2.45488864644777,1,4
11,5.632,2.5952593667569,1,4
11,4.676,2.35327677727238,1,4
11,7.364,2.46261376494961,1,4
11,7.11,2.53051342340365,1,4
11,5.215,2.27253780481794,1,4
11,6.579,2.43554912193505,1,4
11,4.957,2.55435068420914,1,4
11,5.126,2.46281996651667,1,4
11,4.276,2.29555849883994,1,4
11,5.725,2.49274585773543,1,4
11,7.462,2.75422213644123,1,4
11,5.926,2.8905410501025,1,4
11,5.565,2.49727812293131,1,4
11,6.325,2.5339904373858,1,4
11,8.393,2.55383540507518,1,4
11,3.46,2.95466225433531,1,4
11,5.776,2.59496546399369,1,4
11,6.008,2.94013793145585,1,4
11,6.981,2.40618782408524,1,4
11,6.562,2.67291805585075,1,4
11,4.846,2.35526824672454,1,4
11,4.814,2.59757140182751,1,4
11,6.525,2.7425734932152,1,4
11,6.923,2.68816370282582,1,4
11,5.41,2.56458043985846,1,4
11,5.933,2.40675392672592,1,4
11,4.639,2.41564849414212,1,4
11,3.862,2.11679655353396,1,4
11,4.347,2.45722092880477,1,4
11,4.313,2.64342676406122,1,4
11,4.307,2.65781276005612,1,4
11,5.441,2.51822788382267,1,4
11,4.522,2.8750836113319,1,4
11,3.979,2.8334157329068,1,4
11,4.004,2.41414995289265,1,4
12,7.099,2.00569800837108,1,4
12,5.618,1.89728189981048,1,4
12,7.568,1.88240125745903,1,4
12,5.834,1.93448350568912,1,4
12,4.054,2.0632940660439,1,4
12,3.935,1.85703652617814,1,4
12,5.572,2.16400123934906,1,4
12,2.935,1.70755370982943,1,4
12,3.034,2.40322373975994,1,4
12,3.885,2.26092759727416,1,4
12,3.485,2.08701008979153,1,4
12,4.875,2.01968718366922,1,4
12,4.688,2.00667473006983,1,4
12,4.486,1.78612801073068,1,4
12,3.021,1.77079643982312,1,4
12,5.023,2.01514335116235,1,4
12,3.138,2.61403283973889,1,4
12,3.088,1.54312261184586,1,4
12,3.899,2.05251405524952,1,4
12,5.139,2.06803727079343,1,4
12,3.332,1.94787608380543,1,4
12,3.324,2.18819845778142,1,4
12,3.4,1.98160553980206,1,4
12,4.1,2.25727897823606,1,4
12,3.854,2.49357049689378,1,4
12,2.956,1.77079643982312,1,4
12,3.02,1.2964759648705,1,4
12,4.119,2.19489474683958,1,4
12,3.077,2.40322373975994,1,4
12,4.639,2.19592812478065,1,4
12,3.771,2.29005253871862,1,4
12,4.458,2.83217443015188,1,4
12,3.357,2.19624753250789,1,4
13,6.907,3.3401519291939,1,4
13,8.505,3.02782269282446,1,4
13,10.16,3.14356235707191,1,4
13,7.559,2.90391440375195,1,4
13,7.525,2.89420926541627,1,4
13,4.09,3.23764785015329,1,4
13,7.976,2.77786354007235,1,4
13,8.158,3.21516418452723,1,4
13,6.075,3.04906690541502,1,4
13,4.337,2.89899278402004,1,4
13,5.122,3.15714689350612,1,4
13,6.227,3.33632797330745,1,4
13,5.172,3.29376093017731,1,4
13,3.975,2.90558140398372,1,4
13,5.458,3.17908574433656,1,4
13,8.922,2.95423582833091,1,4
13,4.573,3.28810892775749,1,4
13,5.142,2.85561770259247,1,4
13,6.557,3.34141861458128,1,4
13,4.155,3.53512404151353,1,4
13,4.259,2.75953366145544,1,4
13,3.807,2.37980953088191,1,4
13,3.993,3.05711966314841,1,4
13,3.505,3.30529101511376,1,4
13,4.356,2.68241846972998,1,4
14,6.861,3.01551211337847,1,4
14,7.176,3.25547909361749,1,4
14,4.64,3.41840355588475,1,4
15,7.995,2.67405142359303,1,4
15,6.086,2.9252644850217,1,4
15,4.832,2.4769167683793,1,4
15,5.707,2.69199443928784,1,4
15,5.489,2.74853084329778,1,4
15,6.837,2.62610399947805,1,4
15,5.56,2.43158465830695,1,4
15,4.872,2.98673534495065,1,4
15,6.696,2.34130154039069,1,4
15,3.677,2.4716272936264,1,4
15,3.698,2.29798292042524,1,4
15,4.128,2.54671564151718,1,4
15,3.426,2.50689045864571,1,4
15,3.759,2.40936840419039,1,4
15,3.593,2.40130132247993,1,4
15,7.239,2.63632230297797,1,4
15,5.255,2.38566106202088,1,4
15,4.724,2.15552423303462,1,4
15,3.755,2.33192441976998,1,4
15,4.278,2.49185663280676,1,4
15,4.911,2.35118297674225,1,4
15,4.726,2.31041220187543,1,4
15,6.822,2.59544908897831,1,4
15,5.725,2.5200450562548,1,4
15,4.012,2.82706396830971,1,4
15,4.758,2.35597397618544,1,4
15,4.027,2.72488093331056,1,4
15,4.825,2.6077110531782,1,4
15,4.109,2.57815657536307,1,4
15,4.627,2.32523172975834,1,4
15,3.587,2.40879474504653,1,4
15,3.458,2.26374723690416,1,4
15,4.307,2.25620141278114,1,4
15,4.707,2.62879302671487,1,4
15,4.343,2.54732417572064,1,4
15,5.523,2.67643860560726,1,4
15,5.377,2.45880432452847,1,4
15,3.844,2.47574896226502,1,4
15,4.858,2.46261114347942,1,4
16,6.975,3.0631106165251,1,4
16,6.19,3.23235724744644,1,4
16,4.871,2.88703608811767,1,4
16,4.224,3.19242719827911,1,4
16,3.924,3.26757907299458,1,4
16,3.64,3.17700866444222,1,4
16,3.541,2.78514069677234,1,4
16,3.207,3.74018049651015,1,4
16,2.993,3.90484253094771,1,4
16,2.923,3.01096291542956,1,4
16,2.976,2.50913576285797,1,4
16,2.911,2.164129595465,1,4
17,11.891,2.62099332548333,1,4
17,9.789,2.74835777950856,1,4
17,11.656,2.66277066442178,1,4
17,16.286,2.92993414661546,1,4
17,12.74,2.83736118779665,1,4
17,8.411,2.93353915126177,1,4
17,11.474,3.13629470064907,1,4
17,5.942,3.57318521093619,1,4
17,16.62,3.8979662708067,1,4
17,7.976,4.66184864172984,1,4
17,13.72,3.36268433248029,1,4
17,8.256,3.63980042628519,1,4
17,5.353,3.14414525058812,1,4
17,9.671,4.48770196653438,1,4
17,12.156,4.21610216044701,1,4
17,14.058,3.68226476459185,1,4
17,10.359,3.84894677109243,1,4
17,6.877,3.91798517315127,1,4
17,11.773,3.94803162694149,1,4
17,7.473,3.83253443680957,1,4
17,8.659,3.47411367771367,1,4
17,6.407,3.87349872349667,1,4
17,8.421,4.01178802985153,1,4
17,11.057,4.16827687577605,1,4
17,3.742,3.19248811073909,1,4
17,4.758,3.09009723370007,1,4
17,3.059,2.8026463282396,1,4
17,3.759,3.31892328344163,1,4
17,5.009,2.72985031971389,1,4
17,3.777,2.67621115553706,1,4
17,2.84,3.20302437513097,1,4
18,12.593,4.50790085175827,1,4
18,11.066,4.57630636297041,1,4
18,6.558,4.09387381854331,1,4
18,7.674,3.9780489075759,1,4
18,10.056,3.4657673278027,1,4
18,10.672,3.94816285095929,1,4
18,7.555,3.75385271171596,1,4
18,11.006,3.77719233973163,1,4
18,5.143,3.64701128120462,1,4
18,5.009,3.73623030330776,1,4
18,3.392,4.59898239326076,1,4
18,7.138,3.93188522309128,1,4
18,7.024,4.55722407855197,1,4
18,9.014,3.78151876925222,1,4
18,12.655,3.65909042967283,1,4
18,8.039,4.659329893227,1,4
18,7.471,4.17216488714788,1,4
18,8.355,3.93371593529956,1,4
18,14.956,4.05142755908341,1,4
18,11.823,4.03203762196816,1,4
18,7.923,3.92036883971879,1,4
18,11.191,3.94557219997414,1,4
18,16.768,4.04281971016184,1,4
18,3.873,4.06447596498832,1,4
18,6.64,4.17026369558391,1,4
18,4.378,4.86551718477833,1,4
18,5.891,4.41610238935665,1,4
18,10.425,4.10972894716919,1,4
18,9.451,4.34989770903292,1,4
18,5.243,4.05652200028189,1,4
18,7.509,4.36235194324431,1,4
18,8.69,4.26025919079872,1,4
18,3.589,5.72144589263287,1,4
18,4.038,4.66718764061844,1,4
19,4.79,4.08708435705256,1,4
19,5.247,3.80180853243922,1,4
19,5.13,3.84069454378487,1,4
19,7.944,3.71862321529332,1,4
19,6.923,3.71263739915084,1,4
19,5.26,3.97563753613482,1,4
19,4.977,3.71248155004501,1,4
19,6.726,3.51554422610511,1,4
19,5.106,3.99599478972329,1,4
19,10.223,4.01746561374597,1,4
19,6.065,3.10269674784908,1,4
19,7.573,3.56033673138024,1,4
19,6.614,3.77436184764518,1,4
19,5.441,3.86740438289039,1,4
19,5.311,4.34673442208884,1,4
19,4.01,3.69783822780946,1,4
19,4.008,3.19410794290662,1,4
19,4.992,2.95369121602118,1,4
19,4.01,2.66748082687184,1,4
19,5.994,3.06102011195218,1,4
19,5.543,3.15226918783825,1,4
19,5.11,3.78693676634465,1,4
19,5.009,3.27840991207425,1,4
19,3.33,2.857524525267,1,4
19,6.94,3.83673647449543,1,4
19,8.779,3.33639539351229,1,4
19,10.012,3.45169729314103,1,4
19,5.38,3.38334351785007,1,4
19,4.908,3.90554519593498,1,4
19,8.789,4.6547910818829,1,4
19,8.606,3.87035400720017,1,4
19,3.112,4.67095355091721,1,4
19,3.978,3.02238170941702,1,4
19,5.907,3.17748927514957,1,4
19,7.189,3.92562222027728,1,4
19,3.425,2.63313558017392,1,4
19,7.592,3.19697004679812,1,4
19,6.625,3.41644822416158,1,4
19,9.37,4.00607152323838,1,4
20,12.992,6.24593438111586,1,4
20,15.442,6.71119062477113,1,4
20,11.239,6.60948918045632,1,4
20,7.536,7.05473837102745,1,4
20,16.537,6.72364026363103,1,4
20,14.32,7.10342385546505,1,4
20,15.139,6.63020830937573,1,4
20,5.806,7.34102396135719,1,4
20,14.271,6.77471639862392,1,4
20,11.09,6.86009844581647,1,4
20,12.789,7.1925302562826,1,4
20,13.539,6.4814092711173,1,4
20,14.922,6.50217192761848,1,4
20,15.773,7.22540446240946,1,4
20,7.341,6.79402795078062,1,4
20,14.938,7.46763545492319,1,4
20,15.558,7.57661951395235,1,4
20,17.269,7.53878215786722,1,4
20,14.074,8.03810156486316,1,4
20,12.537,7.37766394341809,1,4
20,17.138,7.10035394839666,1,4
20,12.74,7.73581976806339,1,4
20,11.525,7.57353334149546,1,4
20,5.56,7.15443392745999,1,4
20,8.043,7.5406013620559,1,4
20,12.739,6.42258174436397,1,4
20,12.092,6.67173362237808,1,4
20,10.426,7.11296377469076,1,4
20,11.242,6.92670068229194,1,4
20,13.289,7.51954209617613,1,4
20,6.594,7.58620115125886,1,4
20,6.74,7.65430162384805,1,4
20,10.873,6.45064712832418,1,4
20,10.658,7.03392663023194,1,4
20,10.92,6.9410500556773,1,4
20,11.973,6.68941106486101,1,4
20,6.721,6.3468069210648,1,4
1,6.489,0.923884392294726,1,6
1,6.758,0.953001515140453,1,6
1,4.808,0.865829494670801,1,6
1,6.189,0.896972068082393,1,6
1,6.879,0.846957081442995,1,6
1,6.042,0.881231933233832,1,6
1,4.531,0.813923589136075,1,6
1,6.059,0.801351700134526,1,6
1,4.227,0.812763162005855,1,6
1,4.957,0.951863292238512,1,6
1,4.973,0.864512814678163,1,6
1,7.048,0.851939181922071,1,6
1,5.793,0.834068604116688,1,6
1,7.258,0.899917758738893,1,6
1,6.088,0.843841185825646,1,6
1,4.182,0.765125479371208,1,6
1,6.678,0.824958196210709,1,6
1,4.837,0.799545896992653,1,6
1,4.657,0.774801513399966,1,6
1,5.024,0.78335160892356,1,6
1,5.128,0.811733913594704,1,6
1,4.067,0.859477316559978,1,6
1,7.765,0.824081429045654,1,6
1,4.84,0.885128529970383,1,6
1,3.611,0.849258595251264,1,6
1,3.542,0.699660197713778,1,6
1,4.527,0.867535322552223,1,6
1,3.192,0.863067678100878,1,6
1,3.881,0.849587382938159,1,6
1,4.344,0.762617736727072,1,6
1,3.74,0.843080847660647,1,6
1,3.695,0.822407600821458,1,6
1,4.309,0.824862548883612,1,6
1,4.377,0.947926719483183,1,6
1,2.956,0.81013286051069,1,6
1,4.577,0.954799442744742,1,6
1,4.456,0.937343805549559,1,6
2,5.361,0.697007158432621,1,6
2,5.356,0.701555329123861,1,6
2,5.791,0.751926319529351,1,6
2,13.988,0.75669571917541,1,6
2,6.96,0.819533780909897,1,6
2,5.476,0.824978093212103,1,6
2,7.225,0.834912345329243,1,6
2,7.895,0.865289474008523,1,6
2,4.378,0.809977849795694,1,6
2,4.325,0.838910083999327,1,6
2,8.456,0.872916716008435,1,6
2,5.49,0.874214186308316,1,6
2,8.81,0.853890621213601,1,6
2,6.708,0.813335370343197,1,6
2,9.936,0.895973611488864,1,6
2,9.227,0.96089877312927,1,6
2,9.294,0.954520251379529,1,6
2,6.457,0.925443704178287,1,6
2,6.411,0.83359440950394,1,6
2,5.027,0.950231730043226,1,6
2,8.347,0.913198920681794,1,6
2,5.357,0.875522858063814,1,6
2,5.341,0.910771180920929,1,6
2,5.287,1.00711814372721,1,6
2,5.421,0.907753644596932,1,6
2,5.308,0.937105089223212,1,6
2,7.407,0.978882508854154,1,6
2,10.787,0.984269619291377,1,6
2,5.593,0.893654627828447,1,6
2,4.157,1.25428440618435,1,6
2,4.626,1.06474570953064,1,6
2,4.759,0.886193566224032,1,6
2,6.155,0.979757426666798,1,6
2,6.325,0.972285189519958,1,6
2,4.877,0.88115260593163,1,6
3,2.954,1.38074322384364,1,6
3,3.019,1.5228785557099,1,6
3,3.672,1.64112559650619,1,6
3,4.684,1.50641500375628,1,6
3,3.551,1.1695707307852,1,6
3,4.303,1.36449918591607,1,6
3,4.384,1.43445334924932,1,6
3,3.718,1.17430857518074,1,6
3,3.207,1.37820509291746,1,6
3,12.897,1.42951947903377,1,6
3,3.355,1.18507640335243,1,6
3,4.703,1.56616036729323,1,6
3,4.338,1.2264248635317,1,6
3,3.284,1.62440379275722,1,6
3,3.822,1.29749252946483,1,6
3,3.875,1.40975043442859,1,6
3,3.619,1.43912023514585,1,6
3,5.005,1.36366852488568,1,6
3,4.689,1.50476864856091,1,6
3,4.484,1.44719610627462,1,6
3,5.216,1.35536191458181,1,6
3,3.236,1.40104827125311,1,6
3,3.667,1.38313205295064,1,6
3,3.784,1.29524828738273,1,6
4,6.225,0.81978895938784,1,6
4,3.611,0.899384747886543,1,6
4,5.142,0.918520593586256,1,6
4,5.994,0.886218079280096,1,6
4,6.39,0.930894724038724,1,6
4,7.659,0.892117498600193,1,6
4,5.013,0.850032759263776,1,6
4,5.838,0.950700994762952,1,6
4,7.228,0.952419720734889,1,6
4,7.293,0.904606401077476,1,6
4,6.286,0.907487313182818,1,6
4,5.592,0.81922106995531,1,6
4,4.755,0.794466915204005,1,6
4,5.044,0.949260538710281,1,6
4,2.977,0.777846268442415,1,6
4,5.392,0.952363059439111,1,6
4,3.707,0.824661090154227,1,6
4,5.277,0.882352824916821,1,6
4,5.242,0.8135636991362,1,6
4,3.812,0.777846268442415,1,6
4,3.843,0.756239427652348,1,6
4,3.677,0.957055947936501,1,6
4,6.437,0.961504415157986,1,6
4,3.24,0.849869071075972,1,6
4,4.543,0.901931268408229,1,6
4,4.376,0.905396328590231,1,6
4,4.673,0.996834519693095,1,6
4,4.358,0.924215189923515,1,6
4,3.022,0.907487313182818,1,6
5,5.928,1.01578606698414,1,6
5,7.96,0.903061106062331,1,6
5,4.714,0.793891052351685,1,6
5,6.356,0.986558683238616,1,6
5,4.54,0.906071309749206,1,6
5,6.853,0.844844722378398,1,6
5,8.257,1.01957914415735,1,6
5,7.974,0.880933927656785,1,6
5,4.926,0.764305050400691,1,6
5,5.91,0.84664345205676,1,6
5,5.374,0.890867392079945,1,6
5,5.747,0.916426410432054,1,6
5,4.898,0.868154905733727,1,6
5,4.905,0.882340870684346,1,6
5,4.633,0.991328305371321,1,6
5,6.553,0.884890421988835,1,6
5,7.275,0.942807262171691,1,6
5,5.307,0.917647133683284,1,6
5,4.275,0.807397705416269,1,6
5,4.975,0.747191578683939,1,6
6,6.292,1.87843458767667,1,6
6,8.761,2.05919121952002,1,6
6,6.405,1.94378716615332,1,6
6,7.47,2.05704108206073,1,6
6,6.504,1.93034803426917,1,6
6,9.291,1.90943185810038,1,6
6,8.838,1.81299590567107,1,6
6,7.275,1.70577863047016,1,6
6,9.775,1.63802362363745,1,6
6,5.941,1.785213166995,1,6
6,7.093,1.77789770437993,1,6
6,5.091,1.79402318024747,1,6
6,4.624,1.69968366156663,1,6
6,6.059,1.79482143771324,1,6
6,6.974,1.82124524618008,1,6
6,9.124,1.75306784951857,1,6
6,4.924,1.69107330867115,1,6
6,11.972,1.79631722865255,1,6
6,8.122,1.70787161979176,1,6
6,5.437,1.8081741080496,1,6
6,6.79,1.8621904484926,1,6
6,4.677,1.88832020364964,1,6
6,4.279,1.87052493936166,1,6
6,4.226,1.97607598951135,1,6
6,5.456,1.94054609935587,1,6
6,5.673,1.86781213126247,1,6
6,4.893,1.73240300256943,1,6
6,5.843,1.84137337036133,1,6
6,3.609,1.69064279102638,1,6
6,5.609,1.89729126051776,1,6
6,5.342,1.84686062384973,1,6
6,3.577,1.74066894134908,1,6
6,4.429,1.79913323750935,1,6
6,3.708,1.95282803669357,1,6
6,4.047,1.66641325797851,1,6
6,6.366,1.79493114275121,1,6
7,3.939,1.12849358971425,1,6
7,3.203,1.26687690174408,1,6
7,4.018,1.27015048546952,1,6
7,4.09,1.05157581826342,1,6
7,3.321,1.15492033833414,1,6
7,3.772,1.17435508803042,1,6
7,3.834,0.978146817160548,1,6
7,4.018,1.07373546194331,1,6
7,3.052,1.20991654492148,1,6
7,3.517,1.33001030216322,1,6
7,4.267,1.14868924103607,1,6
7,3.815,1.56346358726867,1,6
7,3.355,1.32133743099453,1,6
7,3.905,1.1570630476817,1,6
7,3.325,1.00564492045422,1,6
7,3.253,0.960251226128159,1,6
7,4.537,1.13458560648672,1,6
7,2.908,0.903509108220586,1,6
7,3.335,1.00564492045422,1,6
7,3.201,1.19813164350991,1,6
7,3.415,0.99516945253282,1,6
7,3.702,0.977710339330489,1,6
7,2.851,1.17849014115729,1,6
7,3.333,0.942792112925829,1,6
7,3.302,1.02921472327736,1,6
7,2.942,1.02135812233631,1,6
7,3.302,0.887795906338489,1,6
7,3.287,1.01262856573515,1,6
7,3.372,1.04992758030376,1,6
7,2.903,0.824943098810101,1,6
7,2.856,1.0999241317468,1,6
8,6.145,0.911636884502629,1,6
8,3.491,0.883280375680446,1,6
8,4.778,0.908547677967105,1,6
8,5.602,1.10856448767172,1,6
8,3.741,0.868368989000637,1,6
8,3.479,0.8461031174878,1,6
8,3.65,0.901906709906782,1,6
8,3.223,1.28117318642329,1,6
8,3.241,0.814765964988252,1,6
8,4.54,1.44354090254102,1,6
8,3.236,1.19784484909494,1,6
9,5.138,2.23668885943162,1,6
9,5.536,2.24653264737643,1,6
9,6.82,2.20196871019107,1,6
9,5.836,2.2055561469949,1,6
9,6.441,2.3152235986583,1,6
9,6.935,2.11676271117717,1,6
9,5.953,2.12649587305144,1,6
9,6.269,2.33214587351615,1,6
9,5.158,2.14330266918205,1,6
9,7.198,2.1045208813743,1,6
9,4.788,2.12597024128531,1,6
9,6.214,2.11700976564859,1,6
9,6.121,2.04549123942036,1,6
9,5.931,2.09274861807962,1,6
9,6.854,2.1375808629638,1,6
9,5.284,2.15773341800996,1,6
9,4.522,2.22336671559745,1,6
9,7.414,2.13000160839597,1,6
9,5.249,2.14016229897079,1,6
9,5.805,2.27586990834998,1,6
9,5.034,2.16420278456529,1,6
9,4.24,2.02182990075184,1,6
9,5.055,2.33231224739691,1,6
9,4.285,2.02776772718576,1,6
9,4.517,2.41582214883823,1,6
9,7.15,2.39096477739424,1,6
9,8.001,2.07298655925951,1,6
9,6.784,2.17970843777034,1,6
9,4.903,2.15246208229821,1,6
9,7.067,2.59916127208339,1,6
9,4.203,2.4784063404748,1,6
9,5.487,2.19794807347131,1,6
9,3.572,2.2098610711595,1,6
9,5.865,2.24420636777322,1,6
9,5.787,2.26190930682185,1,6
9,5.856,2.29643003796668,1,6
9,4.764,2.09947840027241,1,6
9,9.365,2.2346171236073,1,6
9,8.12,2.09057879743214,1,6
9,7.291,2.44424027567641,1,6
10,6.653,1.62260663769801,1,6
10,8.883,1.96994587108025,1,6
10,14.9,2.00047308750195,1,6
10,10.282,1.80807656587449,1,6
10,9.485,1.72248501502671,1,6
10,9.1,1.78331793749085,1,6
10,6.204,1.83592795841468,1,6
10,8.581,1.86901797451256,1,6
10,4.906,1.91268982956772,1,6
10,11.151,2.08955390247156,1,6
10,16.583,2.01585726133848,1,6
10,10.465,2.12381345619406,1,6
10,5.949,1.84064440463868,1,6
10,6.466,1.67274004269624,1,6
10,8.915,1.7441774475153,1,6
10,6.783,1.80022365582182,1,6
10,7.49,2.02904047119987,1,6
10,11.264,1.89790669694724,1,6
10,9.586,2.2688886078728,1,6
10,14.444,1.94742421220357,1,6
10,8.415,1.83454378397937,1,6
10,12.237,1.80896664767479,1,6
10,12.431,1.69968596456013,1,6
10,8.682,1.9088164196253,1,6
10,10.438,1.75376789690379,1,6
10,3.772,1.71074246699074,1,6
10,8.486,1.82435551610206,1,6
10,7.721,1.85259664103244,1,6
10,12.986,2.00630846378477,1,6
10,7.249,1.99387476110248,1,6
10,10.737,1.90277586133535,1,6
10,6.789,2.03127501041254,1,6
10,6.485,2.08056235526407,1,6
10,14.051,2.2381320488387,1,6
10,5.319,1.88777605681807,1,6
10,10.114,1.87330839313943,1,6
10,10.498,1.95663542600538,1,6
10,8.233,1.90610503266561,1,6
10,8.133,1.7763165663119,1,6
10,7.989,2.03180282618545,1,6
11,14.113,2.46692466646086,1,6
11,6.447,2.56878709306033,1,6
11,10.568,2.58599879617839,1,6
11,6.824,2.58138715633326,1,6
11,7.5,2.41730645467344,1,6
11,8.237,2.60046858157648,1,6
11,7.365,2.76495681264444,1,6
11,6.273,2.80996030465426,1,6
11,7.806,2.66500575805356,1,6
11,4.736,2.64910544669079,1,6
11,6.017,2.59790857360864,1,6
11,3.753,2.45319089597089,1,6
11,3.922,2.68266129859275,1,6
11,6.104,2.89027737715538,1,6
11,4.901,2.40194754557555,1,6
11,5.156,2.60095746737418,1,6
11,5.168,2.74558263987601,1,6
11,5.122,2.54725950822581,1,6
11,3.941,2.48627539476921,1,6
11,4.953,2.514203718642,1,6
11,4.318,2.63623376606378,1,6
11,4.737,2.74280371007856,1,6
11,5.34,2.66775602199376,1,6
11,4.623,2.63143843406548,1,6
11,3.102,2.75132173402291,1,6
11,5.652,2.50997772226651,1,6
11,3.355,2.72680014994071,1,6
11,4.853,2.48947906301834,1,6
11,5.836,2.7189532430344,1,6
11,3.918,2.86902533761747,1,6
11,5.072,2.59667227707783,1,6
11,4.051,2.61968987066965,1,6
11,5.891,2.57903783037441,1,6
11,3.449,2.8218684451517,1,6
11,4.137,2.38613875876798,1,6
11,3.318,2.46000531512636,1,6
12,4.372,1.62391009919263,1,6
12,5.841,1.62564919065729,1,6
12,5.786,1.72577619135304,1,6
12,6.266,2.06409605718512,1,6
12,4.455,1.92027925617182,1,6
12,5.617,1.82726316303176,1,6
12,5.169,1.97932652250499,1,6
12,6.051,1.95760573457369,1,6
12,5.169,1.84258548468081,1,6
12,3.572,2.19542619835213,1,6
12,3.637,1.69964836858022,1,6
12,4.552,1.98401478665896,1,6
12,5.203,1.81620147674166,1,6
12,4.07,1.83150946061705,1,6
12,4.8,1.99214599480101,1,6
12,4.204,2.03280203551123,1,6
12,4.054,1.69174302733101,1,6
12,3.439,1.87620098981259,1,6
12,3.513,2.2134955497789,1,6
12,4.021,1.98160553980206,1,6
12,4.185,1.77548108648932,1,6
12,3.855,1.81295825981891,1,6
12,4.454,2.18474885432722,1,6
12,3.967,1.90828063546156,1,6
12,2.87,2.15025281978521,1,6
12,3.186,2.13218346835845,1,6
12,3.518,1.86114319695695,1,6
12,3.002,1.61268961483891,1,6
12,3.15,1.53589487127515,1,6
12,3.833,1.87830908081238,1,6
13,7.481,2.86285226568984,1,6
13,8.953,2.6863956309345,1,6
13,8.985,2.66251474856681,1,6
13,9.485,2.80022393061952,1,6
13,7.619,2.75799631679725,1,6
13,6.366,2.84226364941749,1,6
13,7.1,2.92053935200938,1,6
13,3.902,2.74206383579416,1,6
13,5.058,2.92592861269509,1,6
13,5.45,2.95499605371134,1,6
13,7.022,3.03257028465359,1,6
13,4.839,3.32066446169568,1,6
13,5.602,3.03735380325736,1,6
13,5.771,3.10710723635112,1,6
13,4.941,3.82667047490645,1,6
13,8.719,2.87582634608322,1,6
13,8.298,3.03835207900943,1,6
13,8.783,2.8499189249802,1,6
13,7.156,2.98386461223642,1,6
13,4.52,3.07402090566394,1,6
13,5.903,3.00596096695982,1,6
13,6.799,2.8933730787569,1,6
13,6.485,2.98568515196322,1,6
13,4.829,2.73263012993707,1,6
13,3.869,2.80181063955573,1,6
13,3.267,3.21305033562221,1,6
13,3.889,3.98479735403482,1,6
13,3.539,3.14277172267627,1,6
13,3.501,3.37996204136882,1,6
13,3.618,3.45037791723067,1,6
13,3.673,3.91561684441616,1,6
