subject,RT,minnms,baselinenms,minretinalslip,baselineretinalslip,immobduration,immobmsamplitude,lastmstime,lastmsamplitude,contrast,eccentricity,mspresent,earlymspresent,latemspresent,blinkpresent,nblinks,session,trial
5,8.342,0,5,11.2,12.6833333333333,2.985,0.324629321598523,2.985,0.324629321598523,1,6,1,1,1,1,2,2,41
6,9.323,0,4,26.2666666666667,25.4528301886792,2.941,0.322852171445906,2.941,0.322852171445906,1,6,1,1,1,0,0,1,3
6,6.49,0,7,24.0666666666667,24.378640776699,4.281,0.0960608594482486,4.281,0.0960608594482486,1,6,1,1,1,0,0,1,11
6,8.088,0,2,25.1333333333333,25.6231884057971,2.87,0.252930551841551,2.87,0.252930551841551,1,6,1,0,1,0,0,1,26
6,6.842,0,9,26.6666666666667,26.980198019802,1.443,0.255327087905724,1.443,0.255327087905724,1,6,1,1,1,0,0,1,35
6,6.472,0,6,23.1333333333333,24.6836734693878,1.578,0.382015741512836,1.578,0.382015741512836,1,6,1,1,1,0,0,1,39
7,3.468,2.85714285714286,3,14.5,14.8478260869565,0.903,0.141218318403297,0.903,0.141218318403297,1,6,1,0,1,0,0,1,7
7,3.252,0,0,14.0666666666667,13.5333333333333,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,1,18
7,4.123,0,1,15.3333333333333,14.2222222222222,3.989,0.196583883023214,3.989,0.196583883023214,1,6,1,1,0,0,0,1,21
7,3.866,0,1,11.6,14.0545454545455,1.558,0.780195815719361,1.558,0.780195815719361,1,6,1,0,1,0,0,1,41
7,2.642,1.42857142857143,2,12.9166666666667,13.5172413793103,0.558,0.18541984250519,0.558,0.18541984250519,1,6,1,0,1,0,0,1,43
8,5.374,2.85714285714286,7,12.5,11.2978723404255,NaN,NaN,0.29,0.143144789057253,1,6,1,0,1,1,3,2,14
8,4.277,0,0,11.8,10.3859649122807,NaN,NaN,0.154,0.0877662447359865,1,6,1,1,0,1,1,2,20
8,5.867,2.85714285714286,14,8.54545454545454,10.7246376811594,0.606,0.140262487400672,0.606,0.140262487400672,1,6,1,0,1,0,0,2,35
8,6.755,0,4,15.6666666666667,13.152380952381,3.031,1.15538122865973,3.031,1.15538122865973,1,6,1,1,1,1,1,2,40
9,7.154,0,1,25.4666666666667,24.6585365853659,6.425,0.391301546204728,6.425,0.391301546204728,1,6,1,0,1,0,0,3,15
9,3.45,0,0,23.9333333333333,23.6734693877551,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,3,26
9,11.564,2.85714285714286,23,31,26.7100591715976,0.475,0.336769936559526,0.475,0.336769936559526,1,6,1,1,1,0,0,3,33
9,5.149,0,6,25.4,24.6756756756757,1.469,0.194924856904499,1.469,0.194924856904499,1,6,1,0,1,0,0,3,36
10,10.487,1.42857142857143,12,19.1666666666667,19.6411764705882,0.678,0.188056287212447,0.678,0.188056287212447,1,6,1,1,1,0,0,1,15
10,12.948,1.42857142857143,6,19.7692307692308,21.2017543859649,0.378,0.220172299960327,0.378,0.220172299960327,1,6,1,0,1,0,0,1,25
10,9.232,4.28571428571429,17,18.2222222222222,21.0948905109489,0.324,0.317279827734665,0.324,0.317279827734665,1,6,1,1,1,0,0,1,42
10,11.5,4.28571428571429,17,21.3,22.0955056179775,0.63,0.595521262779894,0.63,0.595521262779894,1,6,1,0,1,0,0,1,44
10,12.637,2.85714285714286,9,21.7272727272727,20.1488372093023,NaN,NaN,0.08,0.692339963967012,1,6,1,0,1,0,0,1,49
11,12.248,1.42857142857143,25,21.9166666666667,21.2138728323699,0.654,0.25697288448263,0.654,0.25697288448263,1,6,1,1,1,0,0,2,3
11,7.635,0,21,21,21.8947368421053,1.376,0.0704318259399327,1.376,0.0704318259399327,1,6,1,1,1,0,0,2,35
11,4.719,4.28571428571429,19,21,21.7708333333333,NaN,NaN,0.085,0.379993840016072,1,6,1,1,1,1,0,2,41
11,4.073,1.42857142857143,5,19.75,20.28,0.556,0.154722622336255,0.556,0.154722622336255,1,6,1,0,1,0,0,2,47
11,5.838,2.85714285714286,16,22.9,21.6268656716418,NaN,NaN,0.213,0.517532663334157,1,6,1,1,1,0,0,2,49
12,3.883,2.85714285714286,3,12.4545454545455,13.921568627451,0.415,0.274572051237307,0.415,0.274572051237307,1,6,1,0,1,0,0,1,2
12,4.175,1.42857142857143,2,15.2307692307692,15.3333333333333,NaN,NaN,0.067,0.169885204061434,1,6,1,0,1,0,0,1,24
12,3.751,1.42857142857143,3,15.9230769230769,16.8333333333333,0.345,0.131306848493503,0.345,0.131306848493503,1,6,1,1,1,0,0,1,28
12,3.506,0,2,15.0769230769231,14.8108108108108,NaN,NaN,0.214,0.0515944267604191,1,6,1,1,1,1,1,1,41
12,4.156,1.42857142857143,1,12.2307692307692,12.4761904761905,NaN,NaN,0.281,0.137426579149973,1,6,1,0,1,0,0,1,48
13,8.539,0,0,18.4666666666667,20.45,NaN,NaN,NaN,NaN,1,6,0,0,0,1,1,2,1
13,11.786,0,1,21.1333333333333,20.4414893617021,7.296,0.330255873948705,7.296,0.330255873948705,1,6,1,0,1,1,2,2,6
13,7.067,0,11,20.6,21.9186046511628,2.947,0.309198877390022,2.947,0.309198877390022,1,6,1,0,1,1,1,2,41
13,8.033,0,6,25.1333333333333,24.7659574468085,2.313,0.249778541256637,2.313,0.249778541256637,1,6,1,0,1,1,3,2,46
14,17.152,0,23,17.1428571428571,16.96875,1.286,0.527846536415628,1.286,0.527846536415628,1,6,1,0,1,1,11,2,29
14,14.26,0,23,19.3636363636364,17.7267080745342,1.436,0.227277432418173,1.436,0.227277432418173,1,6,1,1,1,1,6,2,34
14,11.971,0,14,18.6153846153846,17.2962962962963,1.336,0.216713894288259,1.336,0.216713894288259,1,6,1,1,1,1,9,2,36
14,11.692,0,13,17.5,17.135593220339,0.987,0.207524136902909,0.987,0.207524136902909,1,6,1,1,1,1,8,2,44
14,15.408,0,15,17,17.4042553191489,3.412,0.502706175458774,3.412,0.502706175458774,1,6,1,0,1,1,13,2,48
15,7.309,0,1,19.3333333333333,17.3467741935484,4.391,0.0817665341944788,4.391,0.0817665341944788,1,6,1,0,1,0,0,2,16
15,6.309,0,3,21.1333333333333,21.4571428571429,4.088,0.0769842025577626,4.088,0.0769842025577626,1,6,1,1,1,0,0,2,18
15,4.522,0,0,18.1333333333333,18.7605633802817,NaN,NaN,NaN,NaN,1,6,0,0,0,0,0,2,27
15,5.714,0,2,22.6666666666667,20.2790697674419,5.086,0.318254203761166,5.086,0.318254203761166,1,6,1,1,1,1,1,2,37
15,7.256,0,6,16.4,20.1596638655462,1.069,0.0674597282127083,1.069,0.0674597282127083,1,6,1,1,1,0,0,2,45
16,3.907,0,1,15.8666666666667,15.4285714285714,1.457,0.0990428122273598,1.457,0.0990428122273598,1,6,1,0,1,0,0,1,15
16,3.69,0,4,12.6666666666667,15.6458333333333,1.127,0.145483249028569,1.127,0.145483249028569,1,6,1,1,1,0,0,1,20
16,2.826,1.42857142857143,3,12.6153846153846,13.1142857142857,NaN,NaN,0.107,0.134127634585488,1,6,1,1,1,0,0,1,30
16,2.842,0,4,14.0666666666667,13.7272727272727,1.264,0.0767786580652293,1.264,0.0767786580652293,1,6,1,1,1,0,0,1,31
16,3.645,1.42857142857143,1,13.6153846153846,12.6078431372549,0.817,0.212705109801672,0.817,0.212705109801672,1,6,1,0,1,0,0,1,37
17,9.927,1.42857142857143,12,10.1666666666667,16.0261437908497,NaN,NaN,0.292,0.16979252159806,1,6,1,0,1,0,0,1,5
17,10.823,4.28571428571429,6,26.8,17.1022727272727,0.326,0.131291685511447,0.326,0.131291685511447,1,6,1,0,1,1,1,1,6
17,9.351,1.42857142857143,12,18,15.4375,NaN,NaN,0.136,0.156901012456607,1,6,1,0,1,1,1,1,27
17,16.003,2.85714285714286,15,13.4545454545455,15.0522088353414,NaN,NaN,0.037,0.230163379028895,1,6,1,0,1,1,2,1,33
18,14.134,0,11,18.2666666666667,19.986301369863,2.45,0.132170435888539,2.45,0.132170435888539,1,6,1,1,1,1,2,1,4
18,7.148,0,2,19.6666666666667,21.6851851851852,4.126,0.23299076694666,4.126,0.23299076694666,1,6,1,0,1,1,1,1,8
18,5.893,0,5,21.8,20.8478260869565,1.767,0.237548366041621,1.767,0.237548366041621,1,6,1,1,1,0,0,1,10
18,7.937,0,4,19.2,19.9107142857143,2.455,0.0765066956392406,2.455,0.0765066956392406,1,6,1,0,1,1,2,1,23
18,8.721,0,3,20.6,21.4154929577465,3.32,0.0842216494083838,3.32,0.0842216494083838,1,6,1,1,1,1,1,1,48
19,12.374,2.85714285714286,7,11.7272727272727,11.0833333333333,NaN,NaN,0.298,1.26612610278379,1,6,1,0,1,0,0,1,13
19,7.189,0,2,10.4,10.75,5.666,0.533878280061033,5.666,0.533878280061033,1,6,1,0,1,0,0,1,16
19,8.592,0,2,10.8,12.2789115646259,3.09,0.198860785167012,3.09,0.198860785167012,1,6,1,0,1,0,0,1,17
19,10.689,0,8,10.8666666666667,10.0571428571429,4.8,0.407883843777257,4.8,0.407883843777257,1,6,1,0,1,0,0,1,27
19,11.859,0,2,10.2,11.7897196261682,9.077,0.549492702437381,9.077,0.549492702437381,1,6,1,0,1,0,0,1,45
20,5.783,1.42857142857143,11,19.2307692307692,18.3076923076923,0.75,0.111543995583279,0.75,0.111543995583279,1,6,1,1,1,0,0,3,9
20,4.292,0,5,15.4666666666667,18.1803278688525,NaN,NaN,0.141,0.119908228291429,1,6,1,1,1,0,0,3,15
20,4.793,0,4,20.9333333333333,23.2173913043478,1.389,1.22833424452942,1.389,1.22833424452942,1,6,1,1,1,0,0,3,30
20,5.106,0,8,15.4666666666667,20.5915492957746,1.421,0.552038633448629,1.421,0.552038633448629,1,6,1,1,1,0,0,3,35
20,7.835,1.42857142857143,6,16.0769230769231,17.1203703703704,NaN,NaN,0.024,0.414234320960728,1,6,1,0,1,1,2,3,49
21,5.35,1.42857142857143,10,13.9230769230769,14.6571428571429,0.522,0.11037091084122,0.522,0.11037091084122,1,6,1,1,1,0,0,3,10
21,7.061,0,8,12.5333333333333,14.8857142857143,1.426,0.27474808772437,1.426,0.27474808772437,1,6,1,0,1,0,0,3,22
21,10.537,1.42857142857143,22,14.4615384615385,14.7671232876712,NaN,NaN,0.023,0.13698225974785,1,6,1,0,1,0,0,3,34
21,6.672,4.28571428571429,20,16.3333333333333,16.8441558441558,NaN,NaN,0.141,0.0578950353235165,1,6,1,0,1,0,0,3,43
21,4.491,0,6,18.8666666666667,15.864406779661,NaN,NaN,0.076,0.428387654717739,1,6,1,1,1,0,0,3,45
1,11.525,0,3,15.5333333333333,15.2222222222222,3.691,0.0885011638928397,3.691,0.0885011638928397,2,2,1,1,1,0,0,1,2
1,7.22,0,1,11.9333333333333,13.390243902439,2.71,0.197413604186035,2.71,0.197413604186035,2,2,1,0,1,0,0,1,4
1,8.47,0,7,13.3333333333333,15.294964028777,1.044,0.153936470654055,1.044,0.153936470654055,2,2,1,1,1,0,0,1,18
1,9.706,1.42857142857143,3,15.6923076923077,14.6745562130178,0.551,0.0657922747844115,0.551,0.0657922747844115,2,2,1,0,1,0,0,1,27
1,6.11,0,6,13.5333333333333,14.2666666666667,2.935,0.235390049286404,2.935,0.235390049286404,2,2,1,0,1,0,0,1,41
2,17.004,2.85714285714286,52,12.75,13.7883597883598,NaN,NaN,0.077,0.254575973365187,2,2,1,1,1,1,3,1,5
2,12.492,1.42857142857143,32,10.6923076923077,13.2484472049689,0.317,0.162062370125375,0.317,0.162062370125375,2,2,1,1,1,0,0,1,19
3,11.614,0,12,21.4,22.031746031746,NaN,NaN,0.134,0.654837143777445,2,2,1,0,1,0,0,2,23
3,14.198,1.42857142857143,15,22,21.5957446808511,0.323,0.39743792821928,0.323,0.39743792821928,2,2,1,1,1,0,0,2,40
4,9.288,0,6,20.6,22.1503267973856,1.714,0.0863873200155743,1.714,0.0863873200155743,2,2,1,0,1,0,0,2,1
4,10.247,1.42857142857143,5,20.5384615384615,21.1477272727273,0.908,0.0709854811027578,0.908,0.0709854811027578,2,2,1,0,1,0,0,2,2
4,8.455,0,5,18.7333333333333,18.7913669064748,1.327,0.0874871149985177,1.327,0.0874871149985177,2,2,1,0,1,0,0,2,14
4,5.672,0,5,19.4666666666667,19.8139534883721,1.291,0.115934492211253,1.291,0.115934492211253,2,2,1,0,1,0,0,2,37
5,11.257,0,6,15.2666666666667,13.0658682634731,3.148,0.639761426398101,3.148,0.639761426398101,2,2,1,0,1,1,3,2,8
6,4.737,0,0,14.8,15.8,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,2,6
6,3.408,0,2,17.1333333333333,16.2954545454545,2.396,0.299672324527173,2.396,0.299672324527173,2,2,1,0,1,0,0,2,8
6,5.14,1.42857142857143,4,16.8333333333333,16.8157894736842,0.698,0.106066745066932,0.698,0.106066745066932,2,2,1,0,1,0,0,2,30
6,12.02,0,16,17.5333333333333,17.8152173913043,NaN,NaN,0.181,0.0590019466823684,2,2,1,1,1,0,0,2,38
7,3.169,0,0,14,14.6590909090909,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,2,21
7,4.626,0,2,15.4,14.6338028169014,3.874,0.401214774487058,3.874,0.401214774487058,2,2,1,1,1,0,0,2,28
7,4.575,0,2,12.7333333333333,14.8169014084507,3.86,0.633251757698675,3.86,0.633251757698675,2,2,1,1,1,0,0,2,30
7,4.834,0,0,17.7333333333333,16.7532467532468,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,2,36
7,3.677,0,0,13.8,15.3333333333333,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,2,46
8,14.917,0,6,9.2,9.86821705426357,5.988,0.0507519390166805,5.988,0.0507519390166805,2,2,1,0,1,1,1,3,18
8,6.272,0,14,13.7,14.231884057971,1.411,0.065417182725075,1.411,0.065417182725075,2,2,1,1,1,1,1,3,42
8,5.201,0,3,12.2727272727273,12.5652173913043,1.733,0.521336681057281,1.733,0.521336681057281,2,2,1,1,1,1,4,3,43
8,3.605,0,5,15,12.2571428571429,NaN,NaN,0.263,0.226522390344766,2,2,1,1,1,1,1,3,45
9,10.564,0,4,22.7333333333333,23.7085714285714,4.197,0.272050085594898,4.197,0.272050085594898,2,2,1,0,1,1,1,2,1
9,11.362,0,6,23.3333333333333,24.2204301075269,3.169,0.24456716065505,3.169,0.24456716065505,2,2,1,1,1,1,2,2,7
9,8.201,0,0,23.1333333333333,22.6180555555556,8.19,0.347307270081999,8.19,0.347307270081999,2,2,1,1,0,0,0,2,24
9,8.386,0,1,24.2,22.2635135135135,7.879,0.143369939623245,7.879,0.143369939623245,2,2,1,1,1,0,0,2,36
9,12.218,0,5,21.9333333333333,21.953488372093,4.609,0.330586145736049,4.609,0.330586145736049,2,2,1,1,1,0,0,2,47
10,14.052,0,15,22.7333333333333,22.2943925233645,3.828,0.171215426382869,3.828,0.171215426382869,2,2,1,0,1,1,2,2,10
10,13.247,1.42857142857143,10,21.2727272727273,21.6923076923077,NaN,NaN,0.276,0.0800254838164779,2,2,1,1,1,1,3,2,12
10,17.998,0,13,20.2666666666667,21.0929487179487,NaN,NaN,0.115,0.108254300373108,2,2,1,0,1,0,0,2,23
11,9.947,1.42857142857143,9,22.6153846153846,23.7857142857143,NaN,NaN,0.092,0.38875558461687,2,2,1,1,1,0,0,2,11
11,8.81,0,15,22.8,22.1693548387097,1.334,0.381867999427558,1.334,0.381867999427558,2,2,1,0,1,0,0,2,24
11,4.82,0,2,21.1333333333333,21.3521126760563,NaN,NaN,0.174,0.138376273309628,2,2,1,0,1,0,0,2,31
11,4.17,0,6,19.6,22.22,1.45,0.225623499029595,1.45,0.225623499029595,2,2,1,1,1,0,0,2,33
11,3.29,1.42857142857143,5,20.5833333333333,20.4166666666667,NaN,NaN,0.193,0.0947508947818379,2,2,1,0,1,0,0,2,34
12,12.675,1.42857142857143,9,10.6153846153846,11.0833333333333,0.421,0.296219615103977,0.421,0.296219615103977,2,2,1,0,1,1,3,3,6
12,4.642,0,2,10.3333333333333,10.5352112676056,2.73,0.0999111816444098,2.73,0.0999111816444098,2,2,1,0,1,0,0,3,7
12,4.273,0,1,23.6666666666667,17.5081967213115,2.661,0.080154907916436,2.661,0.080154907916436,2,2,1,0,1,1,1,3,13
12,3.226,0,2,13.2,12.525,1.951,0.0574256813915171,1.951,0.0574256813915171,2,2,1,0,1,0,0,3,42
12,5.676,0,5,12.2666666666667,12.6849315068493,NaN,NaN,0.131,0.221737386362497,2,2,1,1,1,1,1,3,49
13,14.496,0,2,17.7333333333333,19.6393442622951,4.479,0.145576411017482,4.479,0.145576411017482,2,2,1,1,1,1,2,3,11
13,18.996,0,4,18.4666666666667,19.9967532467532,5.148,0.124663240433001,5.148,0.124663240433001,2,2,1,0,1,1,3,3,16
13,11.517,0,4,18.7142857142857,20.2359550561798,NaN,NaN,0.21,0.42272450738433,2,2,1,0,1,1,2,3,48
14,16.258,0,28,20.8333333333333,20.8160377358491,1.224,0.132001990125839,1.224,0.132001990125839,2,2,1,0,1,1,5,3,5
14,8.808,1.42857142857143,10,19.5384615384615,20.3515625,0.578,0.256780015728349,0.578,0.256780015728349,2,2,1,0,1,1,1,3,12
14,13.194,1.42857142857143,20,26.5,24.3893805309735,0.337,0.0546576255166915,0.337,0.0546576255166915,2,2,1,0,1,1,10,3,49
15,14.34,0,3,16.7333333333333,15.3562753036437,2.1,0.0626337374621612,2.1,0.0626337374621612,2,2,1,1,1,1,1,1,5
15,8.874,0,6,16.4666666666667,18.3149606299213,1.929,0.265244770187376,1.929,0.265244770187376,2,2,1,1,1,1,2,1,6
15,8.244,0,1,13.2,14.2447552447552,2.657,0.0872357809823436,2.657,0.0872357809823436,2,2,1,0,1,0,0,1,8
15,6.325,0,0,14.5333333333333,16.3084112149533,NaN,NaN,NaN,NaN,2,2,0,0,0,0,0,1,19
15,7.409,0,6,14.7333333333333,15.8205128205128,1.644,0.138271571171259,1.644,0.138271571171259,2,2,1,1,1,0,0,1,29
16,6.312,0,3,20.7333333333333,20.8446601941748,2.225,0.149700521346069,2.225,0.149700521346069,2,2,1,0,1,0,0,3,1
16,3.478,1.42857142857143,3,19.1538461538462,18.9545454545455,0.616,0.0582558794711629,0.616,0.0582558794711629,2,2,1,0,1,0,0,3,9
16,5.674,0,4,18.9333333333333,18.2325581395349,NaN,NaN,0.157,0.0722494103348823,2,2,1,0,1,0,0,3,29
16,5.239,0,2,18.2666666666667,17.0481927710843,NaN,NaN,0.178,0.0966261782711441,2,2,1,1,1,0,0,3,43
16,4.744,0,4,18.2,15.9705882352941,1.617,0.100439756304143,1.617,0.100439756304143,2,2,1,0,1,0,0,3,45
17,8.34,0,8,13.1333333333333,14.9590163934426,1.765,0.117480000993165,1.765,0.117480000993165,2,2,1,1,1,1,1,2,41
18,8.473,0,5,12.2,12.7829457364341,1.614,0.234124527961252,1.614,0.234124527961252,2,2,1,0,1,1,1,3,16
18,13.705,0,13,12.4,13.8031088082902,2.855,0.211861151038397,2.855,0.211861151038397,2,2,1,0,1,1,4,3,18
18,8.788,0,8,13.75,14.0152671755725,0.902,0.419249346220835,0.902,0.419249346220835,2,2,1,0,1,1,1,3,36
18,3.014,0,2,14.2,14.4285714285714,1.667,0.301879164140986,1.667,0.301879164140986,2,2,1,0,1,1,1,3,46
18,7.858,0,14,15,16.2636363636364,2.331,0.201868612488005,2.331,0.201868612488005,2,2,1,1,1,1,0,3,49
19,18.757,0,7,11.7333333333333,11.0058651026393,1.902,0.781756076970922,1.902,0.781756076970922,2,2,1,1,1,0,0,2,7
19,18.884,1.42857142857143,17,9.53846153846154,11.5016077170418,NaN,NaN,0.254,0.643733021229354,2,2,1,1,1,1,1,2,10
19,16.289,2.85714285714286,7,8.45454545454546,10.1937716262976,0.734,1.04156910029432,0.734,1.04156910029432,2,2,1,0,1,0,0,2,16
19,11.209,0,1,10.2,9.7219512195122,10.767,0.139955045499083,10.767,0.139955045499083,2,2,1,1,0,0,0,2,29
20,8.642,2.85714285714286,13,22.5454545454545,19.1230769230769,0.479,0.179433448094461,0.479,0.179433448094461,2,2,1,1,1,0,0,1,4
20,3.973,0,2,17.5714285714286,16.825,NaN,NaN,0.123,0.278802188556965,2,2,1,0,1,1,1,1,13
20,9.69,1.42857142857143,13,18.2,22.3925925925926,0.465,0.92754580760946,0.465,0.92754580760946,2,2,1,1,1,1,1,1,21
20,6.761,1.42857142857143,9,17.6153846153846,17.7978723404255,NaN,NaN,0.018,0.339247306474225,2,2,1,1,1,1,1,1,26
20,7.771,0,11,17.2666666666667,17.4102564102564,1.704,0.0869705058565421,1.704,0.0869705058565421,2,2,1,1,1,0,0,1,45
21,11.684,0,14,13.1333333333333,13.7880434782609,1.42,0.0890904735764379,1.42,0.0890904735764379,2,2,1,0,1,0,0,2,2
21,7.322,4.28571428571429,21,19.625,21.0444444444444,0.364,0.234307758519532,0.364,0.234307758519532,2,2,1,1,1,0,0,2,29
1,6.693,0,2,16.0666666666667,15.0357142857143,3.807,0.0513319246738203,3.807,0.0513319246738203,2,4,1,0,1,0,0,3,27
1,9.742,0,5,18.8666666666667,15.7964071856287,3.996,0.246471270026664,3.996,0.246471270026664,2,4,1,1,1,0,0,3,32
1,4.778,0,0,15.8,15.9078947368421,NaN,NaN,NaN,NaN,2,4,0,0,0,0,0,3,33
1,9.695,0,2,15.8666666666667,16.7764705882353,7.069,0.0705884271469649,7.069,0.0705884271469649,2,4,1,0,1,0,0,3,46
1,9.578,0,0,16.2666666666667,15,NaN,NaN,NaN,NaN,2,4,0,0,0,0,0,3,50
2,17.2,1.42857142857143,32,13,12.6936170212766,NaN,NaN,0.23,0.238524384546838,2,4,1,1,1,1,2,2,26
3,9.216,0,3,20.9333333333333,21.0125786163522,6.122,0.402682056682407,6.122,0.402682056682407,2,4,1,0,1,0,0,1,2
3,9.156,0,7,20.2,18.7417218543046,3.032,0.462591072168474,3.032,0.462591072168474,2,4,1,1,1,0,0,1,5
3,7.005,0,3,15.9333333333333,18.1120689655172,4.909,0.447848697239859,4.909,0.447848697239859,2,4,1,1,1,0,0,1,7
3,9.387,1.42857142857143,8,16.8461538461538,18.62,0.693,0.709930794368701,0.693,0.709930794368701,2,4,1,0,1,0,0,1,15
5,5.2,0,0,10,9.84523809523809,NaN,NaN,NaN,NaN,2,4,0,0,0,0,0,3,10
5,6.138,0,1,9.2,11.2637362637363,3.135,0.494340081459294,3.135,0.494340081459294,2,4,1,0,1,1,1,3,23
6,10.371,0,17,17.6,18.3191489361702,NaN,NaN,0.007,0.124977821771925,2,4,1,1,1,1,1,2,16
6,5.388,1.42857142857143,4,19.0769230769231,19.4146341463415,0.506,0.266686925844752,0.506,0.266686925844752,2,4,1,1,1,0,0,2,23
6,14.951,0,11,19.8666666666667,19.8406374501992,2.899,0.0948953333092837,2.899,0.0948953333092837,2,4,1,1,1,1,1,2,27
6,9.606,0,11,27.0714285714286,26.9671052631579,0.996,0.16317022847571,0.996,0.16317022847571,2,4,1,0,1,0,0,2,31
6,10.539,0,8,29,29.6627906976744,1.235,0.280992159160582,1.235,0.280992159160582,2,4,1,0,1,0,0,2,32
7,5.238,0,0,14.1333333333333,14.5176470588235,NaN,NaN,NaN,NaN,2,4,0,0,0,0,0,2,1
7,4.715,0,0,11.2,14.52,NaN,NaN,NaN,NaN,2,4,0,0,0,0,0,2,9
7,5.782,0,0,11.9333333333333,13.2916666666667,NaN,NaN,NaN,NaN,2,4,0,0,0,0,0,2,13
7,4.069,0,0,12.0666666666667,12.9193548387097,NaN,NaN,NaN,NaN,2,4,0,0,0,0,0,2,22
7,5.236,0,0,12.5333333333333,12.6705882352941,NaN,NaN,NaN,NaN,2,4,0,0,0,0,0,2,39
8,11.802,0,30,11.6666666666667,11.8846153846154,1.259,0.145647427329878,1.259,0.145647427329878,2,4,1,1,1,1,2,3,10
8,14.931,4.28571428571429,33,11.8888888888889,16.6830985915493,0.6,0.463958625391107,0.6,0.463958625391107,2,4,1,0,1,1,6,3,17
8,6.038,2.85714285714286,12,18.6,14.5714285714286,NaN,NaN,0.014,0.0564075257001392,2,4,1,1,1,1,3,3,42
9,14.334,0,0,32.8,32.3183520599251,NaN,NaN,NaN,NaN,2,4,0,0,0,0,0,2,4
9,16.902,0,3,32.8,31.9134615384615,3.016,0.372466734475683,3.016,0.372466734475683,2,4,1,0,1,0,0,2,5
9,11.137,0,10,26.2666666666667,30.6944444444444,2.174,0.0627274127742796,2.174,0.0627274127742796,2,4,1,0,1,0,0,2,8
9,15.968,0,11,30.2666666666667,29.9818181818182,8.196,0.528461415627575,8.196,0.528461415627575,2,4,1,0,1,0,0,2,16
10,10.375,0,9,23.0666666666667,22.0473372781065,1.921,0.190608744169854,1.921,0.190608744169854,2,4,1,0,1,0,0,2,3
11,11.752,2.85714285714286,35,22.2727272727273,24.1788079470199,0.351,0.637003256103306,0.351,0.637003256103306,2,4,1,1,1,0,0,3,12
11,7.287,5.71428571428571,16,25.8888888888889,24.4387755102041,NaN,NaN,0.04,0.157202397136768,2,4,1,1,1,0,0,3,16
11,5.207,4.28571428571429,10,25.1,24.9411764705882,NaN,NaN,0.1,0.238861664092203,2,4,1,0,1,0,0,3,21
11,5.901,4.28571428571429,13,23.75,26.75,NaN,NaN,0.284,0.422044509659798,2,4,1,0,1,0,0,3,22
11,5.219,5.71428571428571,25,31.2,25.84375,NaN,NaN,0.192,0.362415957405926,2,4,1,1,1,0,0,3,32
12,3.137,0,5,15.6666666666667,13.7647058823529,1.318,0.136296476090157,1.318,0.136296476090157,2,4,1,1,1,0,0,2,8
12,7.909,1.42857142857143,7,14.0769230769231,13.0952380952381,0.327,0.0678616427950861,0.327,0.0678616427950861,2,4,1,0,1,0,0,2,26
12,10.174,5.71428571428571,15,11.7777777777778,12.458904109589,0.301,0.0607719576812185,0.301,0.0607719576812185,2,4,1,1,1,1,2,2,30
12,3.576,0,0,12.5333333333333,13.0384615384615,NaN,NaN,NaN,NaN,2,4,0,0,0,0,0,2,48
13,16.186,0,2,22.2,22.7877551020408,5.915,0.239064552015421,5.915,0.239064552015421,2,4,1,0,1,1,5,3,18
13,15.503,0,26,23.2666666666667,24.6593406593407,1.635,0.414464419262478,1.635,0.414464419262478,2,4,1,0,1,1,6,3,34
14,9.36,0,9,17.6666666666667,18.5754716981132,1.347,0.185485797014969,1.347,0.185485797014969,2,4,1,0,1,1,5,2,15
14,9.425,1.42857142857143,10,17.1538461538462,19.2148148148148,0.764,0.302318199960559,0.764,0.302318199960559,2,4,1,0,1,1,2,2,27
14,10.071,1.42857142857143,15,18.5384615384615,19.3217391304348,0.6,0.422499449785467,0.6,0.422499449785467,2,4,1,1,1,1,4,2,36
15,14.723,0,7,14.6,13.457399103139,3.538,0.273170989327105,3.538,0.273170989327105,2,4,1,0,1,1,3,3,14
15,8.888,0,4,13.7333333333333,14.1870503597122,4.063,0.246230342315613,4.063,0.246230342315613,2,4,1,0,1,1,1,3,29
15,10.389,0,9,14.8666666666667,14.3907284768212,1.827,0.214814553588611,1.827,0.214814553588611,2,4,1,0,1,1,2,3,37
15,9.635,0,8,14.0666666666667,13.9310344827586,2.49,0.206775852143394,2.49,0.206775852143394,2,4,1,1,1,1,1,3,41
15,6.404,0,3,14.3333333333333,14.8404255319149,1.915,0.556018867447692,1.915,0.556018867447692,2,4,1,1,1,1,1,3,44
16,2.676,0,2,13.6666666666667,14.28125,1.495,0.111275734178815,1.495,0.111275734178815,2,4,1,1,1,0,0,2,15
16,2.309,0,2,12.8571428571429,13.32,0.986,0.184932792954658,0.986,0.184932792954658,2,4,1,1,1,0,0,2,17
16,2.505,0,2,12.5333333333333,12.8965517241379,1.537,0.141950431094502,1.537,0.141950431094502,2,4,1,1,1,0,0,2,24
